Sno,SubCounty,Ward,Village,Latitude,Longitude,RuralUrban,DistancetonextstrategicBoreholekm,Totalnumberofhouseholdscurrentlyservedfromthescheme,WhatistheserviceareaforthisschemeHowmanykilometersfromheredothep,Isthisschemeusedforagricultureandirrigationbyfarmers,Howmanyfarmersusethisscheme ,Whatistheaveragesizedfarmthatusesthiswaterhectares ,Isthewaterschemeusedforlivestock,Estimatednumberofcamelsusingschemeperday,Estimatednumberofcattleusingschemeperday,Estimatednumberofhorsesdonkeysusingwaterpointperday,Estimatednumberofgoatssheepusingwaterpointperday,Isthewaterschemeusedforwatertrucking,Numberoftrucksfillingperday,Howmanytimesperweekdoesthewatertruckingoccur,Addanyothercommentsonwatertruckingdetails,ConstructionyearofthewellboreholeinEFYortheyearofrehabilitation,Boreholeorwelldepthmeters,Physicalstateofthewellborehole,TypeofPower,Productionofsystemyieldordischargemeterscubedhour,Isthereawatermeteratthewatersource,Isthewatermeterworking,Whatisthecurrentreadingofthewatermeter,Isthewaterschemecurrentlyfunctional,Pleasetakeapictureillustratingthenonfunctionalityorpartialfuncti,Maincauseofnonfunctionalityorpartialfunctionality,MaincauseofnonfunctionalityorpartialfunctionalityOtherspecify,Numberofmonthssincenonfunctional,Doestheschemehaveanyemergingproblemsthatmightleadtononfunctional,Pleasedescribetheproblemsthatmightleadtononfunctionalityinthenea,Wasthewaterschemeoutofserviceoneormoredaysinthelastmonth,Numberofdaysoutofserviceinthelastmonth,Dateoflastserviceorrepair,Howmanytimeshasthewaterschemebrokeninthelastyear,Describethefunctionalityproblemsoverthepastyear,Howmanydaysperweekdoesthepumprunonaverage,Howmanyhoursperdaydoesthepumprunonaverage,Isthisaseasonalwaterschemethatcommonlyfailsinthedryseason,Isthepumpusedlessduringwetrainyseason,Duringwetrainyseasonshowmanydaysaweekdoesthepumprunonaverage,Duringwetrainyseasonshowmanyhoursperdaydoesthepumprunonaverage,SolarPanelpowerratingWatts,SolarPanelCondition,Yearwhengeneratorwasinstalledoryearofreinstallation,Physicalstateofthegenerator,Generatorbrand,GeneratorbrandOtherspecify,Generatormodel,Generatorserialnumber,GeneratormaxAmpsstartingamps,Generatorpicture,PumpControllerManufacturer1,PumpControllerManufacturerOtherspecify,PumpControllerModelNumber,Pictureofpumpcontroller,PumpMotorModelNumber,Pumpheadmodelnumber,Typeandsizeofcasing,Wellpumpremarks,Contact1name,Contact1position,Contact1positionOtherspecify,Contact1telephonenumber,Contact2name,Contact2positionOtherspecify,Contact2telephonenumber,Isasensorinstalledatthesite,Typeofsensorinstalled,TypeofsensorinstalledOtherspecify,Managementbody,Currentmanagementstatus,Whatisthemethodofpayment1,WhatisthemethodofpaymentOtherspecify1,Whatisthemethodofpayment2,Typeoftariffsystemmostcommon,WhatisthetariffamountinKES,Isthereaspecialtariffforlivestockperanimal,WhatisthetariffpercamelKES,WhatisthetariffpercattleKES,WhatisthetariffperhorsedonkeyKES,WhatisthetariffpergoatsheepKES,Isthereatariffperinstitutionschoolshealthcentresetc,WhatisthemonthlyinstitutionaltariffKES,Numberofinstitutionssuppliedbyschemethatpayamonthlyinstitutional,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygettheirw,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygetthei_A,WhenthisboreholeisworkinghowmanyHOURSperdaydohouseholdstypically,Whenthisboreholeisnotworkingfromwheredohouseholdsprimarilygetthe,WhenthisboreholeisNOTworkingandhouseholdshavetouseanalternativew,Hastherebeensomewaterqualitytestingforthisschemeinthepast,Yearofmostrecentwaterqualitytestdone,Whatwastheresult,Aretherespecificcontaminantsofconcern,AretherespecificcontaminantsofconcernOtherspecify,MeasuredWaterQualityTemperature,MeasuredWaterQualitySpecificconductancemicroSiemenspercm, MeasuredWaterQualityTotalDissolvedSolidsmilligramsliter,Pleaseaddanotherrelevantnotesontheborehole,V109,V110
110,Balambala,Snnkuri,Dololomid,-0.2441866999999950,39.491915000000000,Rural,3.00,200.0,2.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,43877,50.0,Good,Solar,30,Yes,No,#NULL!,Yes,https://api.mwater.co/v3/images/cd473f5aa9264ad293eba05fd4994a88,Bad battery,,8,Yes,Leaking pipes and of smaller diameter Old and leaking storage tank,,#NULL!,#NULL!,#NULL!,A faulty battery has rendered the generator nonfunctional,8.0,8.0,No,,#NULL!,#NULL!,,Good,43877,Good,Dayliff,Dayliff,,,15.0,https://api.mwater.co/v3/images/a74e65eeb998479c83fa42f702a9e65f; https://api.mwater.co/v3/images/ecc5b893ab604de9bd0d1a4cfea270ea,,,Dayliff,https://api.mwater.co/v3/images/4e4c0bab6fcc47fb8de5b0d49906813c,,,,Good,Amina siyat,Treasurer,,769289365.0000000000000,Ahmed abdow,Village elder,725992595.00000000000,No,,,,,,Cash,,,#NULL!,,,300,,#NULL!,,#NULL!,#NULL!,,,5.0,River Tana,,,,,,,,,,,#NULL!,Pipeline leaking and Old storage tank
111,Balambala,Sankuri,Sankuri two,-0.3054054000000090,39.553434700000000,Rural,7.00,700.0,4.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/4048d88f1a6042cb9506de36d9fff3ed,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/adc6caac50434ca4b9bdff18596d6a01,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This is a dry borehole and therefore it's abandoned
112,Balambala,Sankuri,Balich,-0.2220300000000110,39.474368300000000,Rural,4.00,750.0,2.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,40226,50.0,Good,Solar system,12,No,,#NULL!,,https://api.mwater.co/v3/images/26347a7122af4c078d9e3f22dddd7f71,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,Good,,,,,,,#NULL!,,,,,https://api.mwater.co/v3/images/69c66d5695d34176931bb9b50ad8802a,,,Plastic 6mm,Good,Hussein Ali,Operator,,722960372.0000000000000,Sahara abdi,Elder,713619929.00000000000,No,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,2.0,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,The borehole require flushing
113,Balambala,Sankuri,Sankuri,-0.3055868000000040,39.553392900000000,Rural,#NULL!,700.0,2.0,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,43256,50.0,Good,Solar,30,Yes,Yes,#NULL!,,https://api.mwater.co/v3/images/146a36d6fbb64d43a29b3a22ac63e0b4,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/df41f209293448fb92cfb79fee6c841d; https://api.mwater.co/v3/images/b094fd01215443e587b9ec6735719ced,Dayliff,,,https://api.mwater.co/v3/images/076cb63076aa48c29f48dc70d54cb4b9,,,Plastic 6mm,Good,Hassan Yusuf,Chairman,,726067398.0000000000000,Amina Hussein,Secretary,724568737.00000000000,,,,WUA,In place,Cash,,,,300.0,,,,,#NULL!,,500.0,4.0,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,
114,Balambala,Saka,Daley,-0.1822853999999950,39.402114700000000,Rural,7.00,750.0,1.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,Compound fencing is needed,44244,70.0,Good,,10,No,,#NULL!,,https://api.mwater.co/v3/images/0b02336dbff9461d8666fc465602be70,,,,,The solar system is not protected,,#NULL!,#NULL!,#NULL!,,7.0,8.0,No,Yes,#NULL!,#NULL!,,Good,,,,,,,#NULL!,,Dayliff,Dayliff,,https://api.mwater.co/v3/images/410b1d717c114721bae71c08e6f7fd5f,,,Plastic 6mm,Good,Mohamed abdi gedi,Chairman,,708354719.0000000000000,Halima bashir,Treasurer,7229645519.00000000000,,,,WUA,In place,Cash,,,,20.0,,,,,#NULL!,Yes,200.0,2.0,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,
115,Balambala,Saka,Mathaalibah,-0.1484001999999960,39.359012200000000,Rural,5.00,150.0,1.0,No,#NULL!,#NULL!,Yes,50.0,20.0,10.0,200.0,No,#NULL!,#NULL!,,43268,50.0,Good,Solar system,10,No,,#NULL!,,https://api.mwater.co/v3/images/41038690bd7c425fbbef37023653cf39,Submersible pump blown out,,7,Yes,The solar system is in a poor state,,210.0,#NULL!,1.0,Submersible pump replacement is required,#NULL!,#NULL!,,,#NULL!,#NULL!,,Poor,,,,,,,#NULL!,,,,,https://api.mwater.co/v3/images/3a83ffe4d7c74362aba25d6a7ab07c0e,,,,,,Omar Ibrahim,Elder,729677513.0000000000000,Ali borai,Chairman,726965777.00000000000,,,,Not available,Not yet elected,Free,Free,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,
116,Balambala,Saka,Saka 1,-0.1458083000000120,39.329353300000000,Rural,5.00,800.0,21.0,No,#NULL!,#NULL!,Yes,100.0,500.0,50.0,200.0,No,#NULL!,#NULL!,,42783,50.0,Good,Solar system,36,Yes,,#NULL!,Yes,https://api.mwater.co/v3/images/64938a5987004c5ba93e1cf1f242ed05,,,,,,Yes,2.0,17-Jan-22,1.0,Pipe leakages,8.0,7.0,No,,#NULL!,#NULL!,,Good,,,,,,,#NULL!,,,,Dayliff,https://api.mwater.co/v3/images/19833eeb3c9e47bebe144389bfd356e1,,,6mm plastic,Good,Hussein kune,Treasurer,,719887654.0000000000000,Abdulahi abdi,Chairman,713727985.00000000000,,,,WUA,in place,Cash,,,,300.0,Yes,10,5,1,1.0,Yes,1000.0,3.0,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,
117,Balambala,Sankuri,Raya,-0.3655149000000060,39.600254100000000,Rural.,0.50,300.0,2.5,No,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Nothing,43466,50.0,Good,No,Not yet tested,No,No,0.000000000,No,https://api.mwater.co/v3/images/508846088da5407ba057ebed8c64d08d,Not yet equipped,Not yet equipped,Three years,Yes,Needs to be equipped,Yes,#NULL!,#NULL!,0.0,Not yet equipped,0.0,0.0,No,,#NULL!,#NULL!,Nil,Nil,,Not available,Not available,Not available,Not available,0,#NULL!,,Not available,Not available,,,,,,,,Ibrahim Salah abdikarim,Operator,727758184.0000000000000,Mohamed ismail,Chairman,720030473.00000000000,,,,,Not in place,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
118,Balambala,Sankuri,Balich two,-0.2227444000000010,39.474669200000000,Rural,5.00,250.0,1.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/9d062731a10a420f8b3d2db26b1b61b3,Well silted up,,60,,,,#NULL!,#NULL!,#NULL!,The well silted dure to flooding,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/82dcdedfcc8d4916ae68828c0c58d838,Dayliff,,,https://api.mwater.co/v3/images/e495bd0f07e844199ded281009c7e419,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This shallow well dryed up and therefore it requires a replacement well
119,Balambala,Sankuri,Dololoweyne,-0.2701545999999940,39.508642000000000,Rural,2.00,100.0,2.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,50.0,Good,Solar,25,No,,#NULL!,,https://api.mwater.co/v3/images/1c4c2c6d702e4996a1003fb8e33b7d61,,,,,,,#NULL!,17-Feb-20,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,Lister,,Lister,,18.0,https://api.mwater.co/v3/images/78bd543e69b3450492e4ed7c11605e22,,,,,,,Plastic 6mm,Good,Omar gaab,Chairman,,723057960.0000000000000,Gaab Mohamed,Secretary,725126083.00000000000,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,River tana,,,,,,,,,,#NULL!,
120,,Jarajara,Kone,-0.0551810000000125,38.987142400000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/2b9ab5b2d2d24d0196df5d6b88b22c38,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/73b25d5d66944463a8c5e3df28f709de; https://api.mwater.co/v3/images/e88ec074a04d40159ef2e97a3453a825; https://api.mwater.co/v3/images/0729ff0c0cf247b98d9a066f8c3e5b2c; https://api.mwater.co/v3/images/25c7deffb3fe4e5ea398a404f767e85d,,,,https://api.mwater.co/v3/images/881883df526b4ea792215bc704d2bc97,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
121,DADAAB,Liboi,Liboi,0.3534966999999830,40.877040800000000,Rural,1.00,50.0,1.5,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,44608,180.0,Good but steel tank leaking,Generator,14,Yes,Yes,13211.000000000,Yes,https://api.mwater.co/v3/images/8fb40af99d2f44da8309c6d3a100dad2,Steel leaking and pump,Plate leaking,2 years,Yes,Pump failure,No,10.0,16-Feb-22,1.0,Pump failure,7.0,12.0,No,No,7.0,7.0,None,,42936,Good,Meico,,1103A-33G,,50.0,https://api.mwater.co/v3/images/24c63378ee1a43a1bf81ce5b6edb1d4f,,,DSE6010MKII,https://api.mwater.co/v3/images/bccc19d4accd43dda74977280106f074,,,"GI 6""",Borehole,,0727504385,,#NULL!,,Treasurer,#NULL!,No,,,Water Management Committee,Good,Cash,,,Fixed,1500.0,No,,,,#NULL!,Yes,1.0,3.0,Piped water,,2.0,Water vendors,5,No,,,Complaint of typhoid and pain at joints,,,1,,1,#NULL!,"Water quality testing is required 
Replacement/repair of steel tank 
Piping system 
Water meters for household and installations"
122,Dadaab,Liboi,Township,0.3523344999999980,40.873458500000000,Rural,1.50,250.0,3.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,33239,180.0,Good though steel tank leaking,Hybrid,15,No,No,#NULL!,Yes,https://api.mwater.co/v3/images/91c3bab9584e4c9580e07612d29d1aa8,"Steel plate leaking ,generator mechanical failure","Generator mechanical failure ,steel plate leaking",1 year,Yes,"Tank base plate leaking might increase if not replaced urgently 
Generator injector failure",Yes,7.0,10-Jan-22,1.0,"Pump failure 
Generator injector failure",7.0,12.0,No,No,7.0,7.0,340,Good,44608,Good but had mechanical problems,,,DAYLIF ISU25S,,#NULL!,https://api.mwater.co/v3/images/ce379a2fe40c41568dea06a601fc2deb; https://api.mwater.co/v3/images/bc4fbb0a7cb14f6da01fe177e798a4ce; https://api.mwater.co/v3/images/2505850c821b441ebca4e5fa6f067b70,,,DAYLIFF,https://api.mwater.co/v3/images/4cd64a9c486742a3bd3fd4e94aa7649f,,,"6"" GI",,Hassan,0727504385,,#NULL!,,Treasurer,#NULL!,No,,,Water Management Committee,Excellent,Cash,,,Fixed,1500.0,No,,,,#NULL!,Yes,1000.0,3.0,Piped water,,2.0,Next borehole through water vendors,5,No,,,Complaint of typhoid and joint pain,,,1,,1,#NULL!,"Water quality testing is required 
Replacement/repair of steel tank 
Piping 
Water meters for household and institution"
123,Lagdera,Maalimin,Dihle,0.5472848999999830,39.280260600000000,Rural,20.00,150.0,0.2,No,#NULL!,#NULL!,,#NULL!,#NULL!,10.0,200.0,No,#NULL!,#NULL!,,40226,170.0,Good,Generator,3,No,,#NULL!,,https://api.mwater.co/v3/images/87cfd678ced74e459d420da184cfbe1a,,,,,,Yes,30.0,17-Feb-21,1.0,"The borehole discharge has reduced, to reduce the operational costs a solar system is required",#NULL!,10.0,No,Yes,5.0,6.0,,,43878,Good,,,Perkins,,30.0,https://api.mwater.co/v3/images/a7fd5b9bc1c74439ae4aa91f014e15b3; https://api.mwater.co/v3/images/da7c2eb086404a9380a2e40a333a47dc,,,,https://api.mwater.co/v3/images/1075b0a3c87d420ab000f3aa42a67dd2,,,,Good,Muhumed Ibrahim nur,Operator,,757615672.0000000000000,,,#NULL!,,,,WUA,In place,Cash,,,,5.0,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,Water tracking,,,,,,,,,,,#NULL!,
124,Balambala,Danyere,Omar muhumed 2,0.1498338999999850,39.105378000000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/a23ac1180d884a3db91dc4370d744d5d,Dry borehole,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This borehole is dry
125,Balambala,Danyere,Hagarjerel2,0.2962167999999890,38.757462800000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/ec9c04f82a774f92a7ee7bb0ba1a8cc4,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This is a dry borehole
126,Balambala,Danyere,Hagarjerel1,0.3002749999999870,38.751377300000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/0306fe16ba1b48a497863330447f030d,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This is a dry borehole
127,Balambala,Balambala,Shebtaad,0.1680366999999820,39.432230000000000,Rural,20.00,160.0,1.0,No,#NULL!,#NULL!,,#NULL!,200.0,#NULL!,1000.0,No,#NULL!,#NULL!,,,#NULL!,Good,Solar system and generator,,No,,#NULL!,,https://api.mwater.co/v3/images/62e6eb08ea0b49a49657e590bc11c850,,,,,,,#NULL!,#NULL!,#NULL!,Functional,7.0,8.0,,,#NULL!,#NULL!,,Good,44610,,,,,,15.0,https://api.mwater.co/v3/images/d5d3862f8c6045b2ab3846764183477e; https://api.mwater.co/v3/images/2dc769b090a043cb9193769ecfd21dac,,,,https://api.mwater.co/v3/images/5b234384e29d4b069c06c85404e97732,,,Plastic 6mm,Good,,,,#NULL!,,,#NULL!,,,,WUA,In place,Cash,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,Water tracking,,,,,,,,,,,#NULL!,
128,Balambala,Danyere,Omar muhumed 3,0.1455086000000020,39.111154200000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/98cd2c1fc6b54540b0a0528eb32c8f8d,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry borehole
129,Balambala,Balambala,Shimbirey 1,-0.0533805000000051,39.499925200000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/30c9404672b046dc9f496fd178c4ac2b,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/d33f7e5ea3eb467381c81ebf3390ffe9; https://api.mwater.co/v3/images/0d93a67d72034ccbb3490ed540179c7d,,,,https://api.mwater.co/v3/images/afd5fd12b168468e97b44bc25b10655f,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Solar system and generator stolen
130,Balambala,Danyere,Dogob 1,0.2464699999999960,38.982320000000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/d5a77675a80d44fa8bee113e59bb86a6,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry borehole
131,Balambala,Danyere,Dogob 2,0.2264116999999900,38.994926700000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/1fbd455ca133488d959b5ff8bc9f650b,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry borehole
132,Balambala,Danyere,Dujis 1,0.2473532999999950,39.412051700000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/e1a16c9395314e5e959805cdf2088149,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/0745f60ab3a545049b12468494c5bcd9; https://api.mwater.co/v3/images/331565c3d43e40479ad5d17d15098176,,,,https://api.mwater.co/v3/images/a4bb43138a4045728826ea5b1bf98b3f,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Solar system and generator stolen
133,Balambala,Balambala,Dujis 2,0.2475296999999820,39.409538700000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/dc49b4fa12a94ef68762e2298d1997eb,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/1e6b54bbca434e06b0cd14c0c409db20; https://api.mwater.co/v3/images/803e99773bc84d9d92e20abe1fe1ad98,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Vandalized and abandoned
134,Balambala,Danyere,Libhlow,0.1863479000000030,38.889535500000000,Rural,60.00,200.0,1.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,44245,50.0,Good,Solar system and generator,35,Yes,Yes,110067.000000000,Yes,https://api.mwater.co/v3/images/d62f143dcd0a459787b830f25be67bf5,,,,,,,#NULL!,#NULL!,#NULL!,,7.0,7.0,No,Yes,4.0,5.0,,Good,44245,,,,,,#NULL!,https://api.mwater.co/v3/images/ad9341d3112448998681c6eaab7346d4; https://api.mwater.co/v3/images/ce301134545a46688021049ff95d0f95,,,,https://api.mwater.co/v3/images/412a4bd2f9fb49dea14c477cc4f47649,,,Plastic 8mm,Good,Miktar Aden,Operator,,797710165.0000000000000,Omar kune,Chief,726394306.00000000000,No,,,WUA,In place,Cash,,,,5.0,,5,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,Water tracking or hand dug well,,,,,,,,,,,#NULL!,Water kiosks to be added
135,Balambala,Jarajara,Jarajara,-0.0469336000000068,39.013404500000000,Rural,7.00,250.0,#NULL!,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,Generator,,No,,#NULL!,,https://api.mwater.co/v3/images/0048b2286555403ba0fcf7eed5f3aa1a,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,Poor,,Lister,,,15.0,https://api.mwater.co/v3/images/be23af109906468aa434bbb01dc53948; https://api.mwater.co/v3/images/fe4c3d23afd44d61ba954aae323fd8d6,,,,https://api.mwater.co/v3/images/d0cc1784af0040ef83d0d9ccb3f39e44,,,Shallow well,Good,Osman Farah Saal,Operator,,724733827.0000000000000,Mohamed Nur yunis,Chairman,725006552.00000000000,Yes,Sweet sense,,WUA,In place cash,,,,,5.0,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,Solar system is required
136,Balambala,Danyere,Omar muhumed,0.1600666999999940,39.094846700000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/8a88825a721a40439df363d32c2feec0,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry borehole
137,Balambala,Balambala,Balambala 1,-0.0781152000000181,39.089221200000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/c7fb05af18714ac8ad725e8a64900068,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Abandoned due to drying up
